"ELECTION_DATE","ELECTION_NAME","CONTEST_ID","CONTEST_NAME","PRECINCT_NUMBER","WARD","CANDIDATE","PARTY","VOTES"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","54","4","AN ALMQUIST","NON","55"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","54","4","WRITE-IN","NON","13"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","55","4","TOTAL REGISTERED VOTERS","","3295"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","55","4","TOTAL BALLOTS CAST","","303"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","55","4","ALAN PAGE","GRN","5"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","55","4","DOROTHY DOUGLAS","DEM","13"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","55","4","BRYAN WEAVER","DEM","21"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","55","4","ARKAN HAILE","NOP","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","55","4","JOSHUA LOPEZ","DEM","54"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","55","4","PATRICK MARA","REP","13"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","55","4","SEKOU BIDDLE","DEM","62"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","55","4","TOM BROWN","DEM","5"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","55","4","VINCENT ORANGE","DEM","124"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","55","4","WRITE-IN","NON","2"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","55","4","ANDREW MOSS","NON","128"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","55","4","D. KAMILI ANDERSON","NON","71"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","55","4","BILL QUIRK","NON","67"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","55","4","AN ALMQUIST","NON","17"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","55","4","WRITE-IN","NON","3"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","56","4","TOTAL REGISTERED VOTERS","","4051"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","56","4","TOTAL BALLOTS CAST","","411"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","56","4","ALAN PAGE","GRN","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","56","4","DOROTHY DOUGLAS","DEM","13"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","56","4","BRYAN WEAVER","DEM","24"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","56","4","ARKAN HAILE","NOP","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","56","4","JOSHUA LOPEZ","DEM","113"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","56","4","PATRICK MARA","REP","17"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","56","4","SEKOU BIDDLE","DEM","95"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","56","4","TOM BROWN","DEM","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","56","4","VINCENT ORANGE","DEM","137"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","56","4","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","56","4","ANDREW MOSS","NON","100"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","56","4","D. KAMILI ANDERSON","NON","176"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","56","4","BILL QUIRK","NON","53"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","56","4","AN ALMQUIST","NON","34"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","56","4","WRITE-IN","NON","5"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","57","4","TOTAL REGISTERED VOTERS","","3291"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","57","4","TOTAL BALLOTS CAST","","279"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","57","4","ALAN PAGE","GRN","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","57","4","DOROTHY DOUGLAS","DEM","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","57","4","BRYAN WEAVER","DEM","17"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","57","4","ARKAN HAILE","NOP","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","57","4","JOSHUA LOPEZ","DEM","31"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","57","4","PATRICK MARA","REP","23"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","57","4","SEKOU BIDDLE","DEM","66"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","57","4","TOM BROWN","DEM","9"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","57","4","VINCENT ORANGE","DEM","117"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","57","4","WRITE-IN","NON","4"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","57","4","ANDREW MOSS","NON","98"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","57","4","D. KAMILI ANDERSON","NON","92"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","57","4","BILL QUIRK","NON","23"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","57","4","AN ALMQUIST","NON","21"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","57","4","WRITE-IN","NON","5"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","58","4","TOTAL REGISTERED VOTERS","","2856"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","58","4","TOTAL BALLOTS CAST","","276"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","58","4","ALAN PAGE","GRN","5"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","58","4","DOROTHY DOUGLAS","DEM","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","58","4","BRYAN WEAVER","DEM","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","58","4","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","58","4","JOSHUA LOPEZ","DEM","32"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","58","4","PATRICK MARA","REP","12"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","58","4","SEKOU BIDDLE","DEM","63"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","58","4","TOM BROWN","DEM","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","58","4","VINCENT ORANGE","DEM","138"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","58","4","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","58","4","ANDREW MOSS","NON","83"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","58","4","D. KAMILI ANDERSON","NON","144"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","58","4","BILL QUIRK","NON","11"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","58","4","AN ALMQUIST","NON","9"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","58","4","WRITE-IN","NON","4"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","59","4","TOTAL REGISTERED VOTERS","","3267"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","59","4","TOTAL BALLOTS CAST","","364"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","59","4","ALAN PAGE","GRN","7"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","59","4","DOROTHY DOUGLAS","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","59","4","BRYAN WEAVER","DEM","17"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","59","4","ARKAN HAILE","NOP","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","59","4","JOSHUA LOPEZ","DEM","56"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","59","4","PATRICK MARA","REP","18"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","59","4","SEKOU BIDDLE","DEM","69"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","59","4","TOM BROWN","DEM","17"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","59","4","VINCENT ORANGE","DEM","169"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","59","4","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","59","4","ANDREW MOSS","NON","141"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","59","4","D. KAMILI ANDERSON","NON","153"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","59","4","BILL QUIRK","NON","18"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","59","4","AN ALMQUIST","NON","24"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","59","4","WRITE-IN","NON","5"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","60","4","TOTAL REGISTERED VOTERS","","2939"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","60","4","TOTAL BALLOTS CAST","","253"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","60","4","ALAN PAGE","GRN","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","60","4","DOROTHY DOUGLAS","DEM","5"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","60","4","BRYAN WEAVER","DEM","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","60","4","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","60","4","JOSHUA LOPEZ","DEM","38"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","60","4","PATRICK MARA","REP","13"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","60","4","SEKOU BIDDLE","DEM","53"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","60","4","TOM BROWN","DEM","9"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","60","4","VINCENT ORANGE","DEM","125"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","60","4","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","60","4","ANDREW MOSS","NON","74"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","60","4","D. KAMILI ANDERSON","NON","123"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","60","4","BILL QUIRK","NON","14"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","60","4","AN ALMQUIST","NON","13"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","60","4","WRITE-IN","NON","3"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","61","4","TOTAL REGISTERED VOTERS","","2073"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","61","4","TOTAL BALLOTS CAST","","340"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","61","4","ALAN PAGE","GRN","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","61","4","DOROTHY DOUGLAS","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","61","4","BRYAN WEAVER","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","61","4","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","61","4","JOSHUA LOPEZ","DEM","47"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","61","4","PATRICK MARA","REP","22"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","61","4","SEKOU BIDDLE","DEM","86"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","61","4","TOM BROWN","DEM","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","61","4","VINCENT ORANGE","DEM","165"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","61","4","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","61","4","ANDREW MOSS","NON","109"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","61","4","D. KAMILI ANDERSON","NON","178"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","61","4","BILL QUIRK","NON","10"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","61","4","AN ALMQUIST","NON","11"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","61","4","WRITE-IN","NON","12"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","62","4","TOTAL REGISTERED VOTERS","","3885"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","62","4","TOTAL BALLOTS CAST","","1103"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","62","4","ALAN PAGE","GRN","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","62","4","DOROTHY DOUGLAS","DEM","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","62","4","BRYAN WEAVER","DEM","34"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","62","4","ARKAN HAILE","NOP","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","62","4","JOSHUA LOPEZ","DEM","93"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","62","4","PATRICK MARA","REP","115"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","62","4","SEKOU BIDDLE","DEM","451"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","62","4","TOM BROWN","DEM","9"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","62","4","VINCENT ORANGE","DEM","379"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","62","4","WRITE-IN","NON","4"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","62","4","ANDREW MOSS","NON","550"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","62","4","D. KAMILI ANDERSON","NON","344"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","62","4","BILL QUIRK","NON","20"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","62","4","AN ALMQUIST","NON","88"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","62","4","WRITE-IN","NON","23"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","63","4","TOTAL REGISTERED VOTERS","","4085"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","63","4","TOTAL BALLOTS CAST","","552"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","63","4","ALAN PAGE","GRN","16"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","63","4","DOROTHY DOUGLAS","DEM","7"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","63","4","BRYAN WEAVER","DEM","57"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","63","4","ARKAN HAILE","NOP","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","63","4","JOSHUA LOPEZ","DEM","51"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","63","4","PATRICK MARA","REP","52"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","63","4","SEKOU BIDDLE","DEM","172"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","63","4","TOM BROWN","DEM","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","63","4","VINCENT ORANGE","DEM","177"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","63","4","WRITE-IN","NON","6"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","63","4","ANDREW MOSS","NON","177"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","63","4","D. KAMILI ANDERSON","NON","251"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","63","4","BILL QUIRK","NON","17"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","63","4","AN ALMQUIST","NON","44"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","63","4","WRITE-IN","NON","12"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","64","4","TOTAL REGISTERED VOTERS","","2811"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","64","4","TOTAL BALLOTS CAST","","407"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","64","4","ALAN PAGE","GRN","7"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","64","4","DOROTHY DOUGLAS","DEM","11"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","64","4","BRYAN WEAVER","DEM","14"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","64","4","ARKAN HAILE","NOP","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","64","4","JOSHUA LOPEZ","DEM","48"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","64","4","PATRICK MARA","REP","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","64","4","SEKOU BIDDLE","DEM","93"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","64","4","TOM BROWN","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","64","4","VINCENT ORANGE","DEM","213"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","64","4","WRITE-IN","NON","2"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","64","4","ANDREW MOSS","NON","165"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","64","4","D. KAMILI ANDERSON","NON","144"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","64","4","BILL QUIRK","NON","13"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","64","4","AN ALMQUIST","NON","29"
"4/26/2011","D.C. Special Election","104","MEMBER STATE BOARD OF EDUCATION WARD FOUR","64","4","WRITE-IN","NON","12"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","65","4","TOTAL REGISTERED VOTERS","","3214"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","65","4","TOTAL BALLOTS CAST","","424"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","65","4","ALAN PAGE","GRN","5"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","65","4","DOROTHY DOUGLAS","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","65","4","BRYAN WEAVER","DEM","16"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","65","4","ARKAN HAILE","NOP","1"
